FortWayne,0.0018085840139200225,0.30955002900004713,-85.1439 41.0882

St.Petersburg,0.003195883560892261,0.3127459125609394,-82.6441 27.7620

Laredo,0.0019241923095010423,0.31467010487044045,-99.4892 27.5604

Buffalo,0.004810480773752606,0.31948058564419307,-78.8597 42.8925

Madison,0.0024885175489473767,0.3219691031931404,-89.4299 43.0878

Lubbock,0.0015342592447447213,0.32350336243788513,-101.8867 33.5656

Chandler,0.002884329001614597,0.32638769143949975,-111.8549 33.2829

Scottsdale,0.001015001645948615,0.32740269308544834,-111.8611 33.6843

Reno,0.001730205508441365,0.3291328985938897,-119.8499 39.5491

Glendale,0.0031488564576050665,0.33228175505149476,-112.1899 33.5331

Norfolk,0.0034800056432523945,0.33576176069474717,-76.2446 36.9230

Winston–Salem,0.0013833806216983055,0.33714514131644546,-80.2610 36.1027

NorthLasVegas,0.0018438543413854184,0.33898899565783086,-115.0939 36.2857

Gilbert,0.002637436709356826,0.3416264323671877,-111.7431 33.3103

Chesapeake,0.0005310143746179047,0.3421574467418056,-76.3018 36.6794

Irving,0.00269034220055492,0.3448477889423605,-96.9700 32.8577

Hialeah,0.00831791889392253,0.35316570783628304,-80.3029 25.8699

Garland,0.0031194645180505696,0.3562851723543336,-96.6303 32.9098

Fremont,0.0022749361215180348,0.3585601084758516,-121.9412 37.4945

Richmond,0.0028235856598686376,0.36138369413572025,-77.4760 37.5314

Boise,0.0020554763061777937,0.36343917044189805,-116.2317 43.6002

BatonRouge,0.002006489740253633,0.3654456601821517,-91.1309 30.4422

DesMoines,0.0018340570282005862,0.3672797172103523,-93.6102 41.5726

Spokane,0.002378787641277256,0.36965850485162954,-117.4333 47.6669

SanBernardino,0.002660950261000423,0.37231945511263,-117.2936 34.1416

Modesto,0.003732776323421065,0.37605223143605104,-121.0030 37.6375

Tacoma,0.0032154781872619255,0.37926770962331297,-122.4598 47.2522

Fontana,0.0036896681454078035,0.38295737776872074,-117.4629 34.1090

SantaClarita,0.0026080447698023294,0.38556542253852305,-118.5042 34.4030

Birmingham,0.0010992585393381719,0.3866646810778612,-86.7990 33.5274

Oxnard,0.005847036508707852,0.39251171758656905,-119.2046 34.2023

Fayetteville,0.0010483125107770446,0.3935600300973461,-78.9735 35.0828

Rochester,0.004414669321085385,0.39797469941843144,-77.6169 43.1699

MorenoValley,0.00303128869938708,0.4010059881178185,-117.2057 33.9233

Glendale,0.0049985891869013845,0.4060045773047199,-118.2458 34.1814

Yonkers,0.00843940557741445,0.41444398288213435,-73.8674 40.9459

HuntingtonBeach,0.005643252394463343,0.4200872352765977,-118.0093 33.6906

Aurora,0.003387910899314972,0.42347514617591264,-88.2901 41.7635

SaltLakeCity,0.001318718354678413,0.42479386453059104,-111.9310 40.7769

Amarillo,0.0014891916040944931,0.42628305613468553,-101.8302 35.1999

Montgomery,0.0009464204536547897,0.4272294765883403,-86.2661 32.3472

GrandRapids,0.0033467621839386764,0.430576238772279,-85.6556 42.9612

LittleRock,0.0012658128634803192,0.43184205163575934,-92.3586 34.7254

Akron,0.0024120985061056857,0.434254150141865,-81.5214 41.0805

Augusta,0.0004937845845155425,0.43474793472638057,-82.0734 33.3655

Huntsville,0.000683852460301287,0.43543178718668185,-86.6730 34.6990

Columbus,0.0006916903108491527,0.436123477497531,-84.8749 32.5102

GrandPrairie,0.0019947329644318342,0.4381182104619628,-97.0211 32.6869

Shreveport,0.0013716238458765068,0.43948983430783933,-93.7922 32.4669

OverlandPark,0.0019026382204944117,0.44139247252833375,-94.6906 38.8890

Tallahassee,0.0014382455755333656,0.4428307181038671,-84.2534 30.4551

Mobile,0.0010463530481400782,0.4438770711520072,-88.1002 30.6684

PortSt.Lucie,0.0011776370448168293,0.445054708196824,-80.3883 27.2806

Knoxville,0.0014304077249854999,0.4464851159218095,-83.9493 35.9707

Worcester,0.003732776323421065,0.45021789224523057,-71.8078 42.2695

Tempe,0.003450613703697898,0.4536685059489285,-111.9318 33.3884

CapeCoral,0.0012893264151239165,0.4549578323640524,-81.9974 26.6432

Brownsville,0.001050271973414011,0.4560081043374664,-97.4550 25.9991

McKinney,0.002069192544636559,0.45807729688210297,-96.6680 33.1985

Providence,0.007367579514993808,0.46544487639709675,-71.4188 41.8231

FortLauderdale,0.003909127960748045,0.4693540043578448,-80.1467 26.1412

NewportNews,0.0019908140391579014,0.4713448183970027,-76.5220 37.0762

Chattanooga,0.000938582603106924,0.4722834010001096,-85.2484 35.0660

RanchoCucamonga,0.003338924333390811,0.47562232533350046,-117.5642 34.1233

Frisco,0.001828178640289687,0.47745050397379013,-96.8226 33.1554

SiouxFalls,0.0017498001348110295,0.47920030410860115,-96.7320 43.5383

Oceanside,0.0032154781872619255,0.48241578229586307,-117.3062 33.2245

Ontario,0.002625679933535027,0.4850414622293981,-117.6042 34.0394

Vancouver,0.0028196667345947047,0.4878611289639928,-122.5957 45.6349

SantaRosa,0.0032076403367140597,0.49106876930070686,-122.7061 38.4468

GardenGrove,0.00734994435126111,0.498418713651968,-117.9605 33.7788

ElkGrove,0.0030430454752088786,0.5014617591271768,-121.3850 38.4146

PembrokePines,0.003866019782734783,0.5053277789099117,-80.3404 26.0210

Salem,0.0026060853071653628,0.507933864217077,-123.0232 44.9237

Eugene,0.002856896524697067,0.5107907607417741,-123.1162 44.0567

Peoria,0.0007073660119448843,0.511498126753719,-112.3080 33.7862

Corona,0.0031939240982552944,0.5146920508519742,-117.5655 33.8620

Springfield,0.0015381781700186542,0.5162302290219929,-93.2913 37.1942

Jackson,0.0011521640305362658,0.5173823930525292,-90.2128 32.3158

Cary,0.0021730440643957802,0.519555437116925,-78.8133 35.7809

FortCollins,0.002225949555593874,0.5217813866725188,-105.0648 40.5482

Hayward,0.0026433150972677254,0.5244247017697865,-122.1024 37.6287

Lancaster,0.0012854074898499836,0.5257101092596365,-118.1753 34.6936

Alexandria,0.007857445174235417,0.5335675544338718,-77.0841 38.8201

Salinas,0.0050397379022776795,0.5386072923361495,-121.6337 36.6902

Palmdale,0.0011227720909817692,0.5397300644271312,-118.1054 34.5910

Lakewood,0.0027236530653833493,0.5424537174925146,-105.1176 39.6989

Springfield,0.003644600504757575,0.5460983179972722,-72.5400 42.1155

Sunnyvale,0.0052533193297070215,0.5513516373269792,-122.0263 37.3858

Hollywood,0.004212844669477842,0.555564481996457,-80.1646 26.0310

Pasadena,0.0026668286489113227,0.5582313106453684,-95.1506 29.6586

Clarksville,0.0011560829558101987,0.5593873936011785,-87.3452 36.5664

Pomona,0.005016224350634082,0.5644036179518126,-117.7611 34.0585

KansasCity,0.000920947439374226,0.5653245653911868,-94.7418 39.1225

Macon,0.00046243318232407944,0.5657869985735109,-83.6942 32.8088

Escondido,0.00309203204113304,0.568879030614644,-117.0740 33.1331

Paterson,0.013324345931371781,0.5822033765460157,-74.1628 40.9148

Joliet,0.0017419622842631637,0.5839453388302789,-88.1488 41.5177

Naperville,0.0028764911510667313,0.5868218299813456,-88.1620 41.7492

Rockford,0.0017595974479958617,0.5885814274293414,-89.0646 42.2588

Torrance,0.0054277115043970346,0.5940091389337384,-118.3414 33.8350

Bridgeport,0.006858119229382534,0.6008672581631209,-73.1958 41.1874

Savannah,0.0010718260624206417,0.6019390842255415,-81.1536 32.0025

Killeen,0.0020182465160754315,0.603957330741617,-97.7320 31.0777

Bellevue,0.0031939240982552944,0.6071512548398722,-122.1565 47.5979

Mesquite,0.0023043280610725316,0.6094555829009447,-96.5888 32.7629

Syracuse,0.004338250278243695,0.6137938331791885,-76.1436 43.0410

McAllen,0.001841894878748452,0.6156357280579369,-98.2464 26.2322

Pasadena,0.0046733183891649556,0.6203090464471018,-118.1396 34.1606

Orange,0.004185412192560313,0.6244944586396621,-117.8613 33.7870

Fullerton,0.004751696894643613,0.6292461555343057,-117.9280 33.8857

Dayton,0.001908516608405311,0.631154672142711,-84.1996 39.7774

Miramar,0.003562303074004985,0.634716975216716,-80.3358 25.9770

Olathe,0.0016831784051541704,0.6364001536218702,-94.8195 38.8843

Thornton,0.0028960857774363957,0.6392962393993066,-104.9428 39.9194

Waco,0.0011364883294405343,0.6404327277287472,-97.1860 31.5601

Murfreesboro,0.001783110999639459,0.6422158387283866,-86.4160 35.8522

Denton,0.0010835828382424403,0.643299421566629,-97.1414 33.2166

WestValleyCity,0.002909802015895161,0.6462092235825242,-112.0118 40.6885

Midland,0.001367704920602574,0.6475769285031268,-102.1135 32.0246

Carrollton,0.002780477481855376,0.6503574059849822,-96.8998 32.9884

Roseville,0.002333720000627028,0.6526911259856092,-121.3189 38.7690

Warren,0.002972504820278087,0.6556636308058873,-83.0250 42.4929

Charleston,0.0009327042151960246,0.6565963350210833,-79.9590 32.8179

Hampton,0.0019888545765209347,0.6585851895976043,-76.2971 37.0480

Surprise,0.000920947439374226,0.6595061370369785,-112.4527 33.6706

Columbia,0.0007602715031429781,0.6602664085401214,-80.8980 34.0291

CoralSprings,0.004134466163999185,0.6644008747041206,-80.2593 26.2707

Visalia,0.0026433150972677254,0.6670441898013882,-119.3289 36.3273

SterlingHeights,0.00274520715438998,0.6697893969557782,-83.0303 42.5812

Gainesville,0.0015969620491276472,0.6713863590049058,-82.3461 29.6788

CedarRapids,0.0014010157854310035,0.6727873747903368,-91.6778 41.9670

NewHaven,0.005257238254980954,0.6780446130453177,-72.9250 41.3108

Stamford,0.0025982474566174974,0.6806428605019352,-73.5460 41.0799

Elizabeth,0.007912310128070478,0.6885551706300057,-74.1935 40.6664

Concord,0.0031939240982552944,0.691749094728261,-122.0016 37.9722

ThousandOaks,0.0017674352985437274,0.6935165300268047,-118.8742 34.1933

Kent,0.0028627749126079664,0.6963793049394127,-122.2127 47.3880

SantaClara,0.005178859749502296,0.701558164688915,-121.9679 37.3646

SimiValley,0.002302368598435565,0.7038605332873505,-118.7485 34.2669

Lafayette,0.0017948677754612576,0.7056554010628118,-92.0285 30.2074

Topeka,0.0015597322590252848,0.707215133321837,-95.6962 39.0347

Athens,0.0008033796811562397,0.7080185130029933,-83.3701 33.9496

RoundRock,0.0025688555170630006,0.7105873685200563,-97.6660 30.5252

Hartford,0.005359130312103209,0.7159464988321596,-72.6816 41.7659

Norman,0.0005172981361591398,0.7164637969683187,-97.3453 35.2406

Victorville,0.0012618939382063863,0.7177256909065252,-117.3536 34.5277

Fargo,0.0018614895051181164,0.7195871804116433,-96.8290 46.8652

Berkeley,0.008735284435596381,0.7283224648472396,-122.2991 37.8670

Vallejo,0.0029881805213738183,0.7313106453686135,-122.2640 38.1079

Abilene,0.0008660824855391657,0.7321767278541527,-99.7381 32.4545

Columbia,0.0014049347107049364,0.7335816625648576,-92.3264 38.9473

AnnArbor,0.003250748514727321,0.7368324110795849,-83.7309 42.2761

Allentown,0.005206292226419827,0.7420387033060046,-75.4784 40.5936

Pearland,0.001855611117207217,0.7438943144232119,-95.3231 29.5558

Beaumont,0.0010894612261533397,0.7449837756493652,-94.1453 30.0849

Wilmington,0.0017243271205304657,0.7467081027698957,-77.8858 34.2092

Evansville,0.0019104760710422775,0.7486185788409381,-87.5347 37.9877

Arvada,0.002302368598435565,0.7509209474393737,-105.1503 39.8337

Provo,0.002120138573197686,0.7530410860125714,-111.6448 40.2453

Independence,0.0011384477920775007,0.7541795338046489,-94.3521 39.0855

Lansing,0.0022455441819635383,0.7564250779866124,-84.5593 42.7143

Odessa,0.0019731788754252036,0.7583982568620377,-102.3411 31.8838

Richardson,0.0029979778345586507,0.7613962346965963,-96.7081 32.9723

Fairfield,0.0021220980358346527,0.763518332732431,-122.0321 38.2593

ElMonte,0.00912717696298967,0.7726455096954207,-118.0291 34.0746

Rochester,0.0015793268853949492,0.7742248365808156,-92.4772 44.0154

Clearwater,0.0033408837960277773,0.7775657203768435,-82.7666 27.9789

Carlsbad,0.0022866928973398334,0.7798524132741833,-117.2828 33.1239

Springfield,0.0014558807392660636,0.7813082940134494,-89.6446 39.7911

Temecula,0.002292571285250733,0.7836008652987001,-117.1317 33.4931

WestJordan,0.002664869186274356,0.7862657344849745,-112.0008 40.6024

CostaMesa,0.0054375088175818665,0.7917032433025564,-117.9123 33.6659

MiamiGardens,0.004698791403445519,0.7964020347060019,-80.2436 25.9489

Cambridge,0.013079413101750976,0.8094814478077529,-71.1187 42.3760

CollegeStation,0.0016635837787845062,0.8111450315865374,-96.2964 30.5852

Murrieta,0.00251399056322794,0.8136590221497654,-117.1904 33.5721

Downey,0.006911024720580628,0.820570046870346,-118.1309 33.9382

Peoria,0.0017929083128242912,0.8223629551831703,-89.6174 40.7515

Westminster,0.00271777467747245,0.8250807298606427,-105.0644 39.8822

Elgin,0.0022690577336071356,0.8273497875942498,-88.3217 42.0396

Antioch,0.002852977599423134,0.830202765193673,-121.7962 37.9791

PalmBay,0.0012677723261172856,0.8314705375197903,-80.6626 27.9856

HighPoint,0.001524461931559889,0.8329949994513501,-79.9905 35.9900

Lowell,0.00615075321743765,0.8391457526687878,-71.3211 42.6390

Manchester,0.002525747339049739,0.8416715000078375,-71.4441 42.9849

Pueblo,0.0015577727963883184,0.8432292728042259,-104.6123 38.2699

Gresham,0.003621086953113978,0.8468503597573399,-122.4416 45.5023

NorthCharleston,0.0011227720909817692,0.8479731318483217,-80.0650 32.9178

Ventura,0.0038033169783518567,0.8517764488266736,-119.2542 34.2678

Inglewood,0.00920947439374226,0.8609859232204159,-118.3443 33.9561

PompanoBeach,0.0034486542410609314,0.8644345774614768,-80.1339 26.2416

Centennial,0.0028196667345947047,0.8672542441960714,-104.8691 39.5906

WestPalmBeach,0.0014852726788205602,0.868739516874892,-80.1251 26.7464

Everett,0.002476760773125578,0.8712162776480176,-122.1914 47.9566

Richmond,0.0027608828554857114,0.8739771605035033,-122.3606 37.9523

Clovis,0.0033310864828429453,0.8773082469863462,-119.6849 36.8282

Billings,0.0019104760710422775,0.8792187230573885,-108.5499 45.7885

Waterbury,0.002874531688429765,0.8820932547458182,-73.0367 41.5585

BrokenArrow,0.0013167588920414465,0.8834100136378596,-95.7810 36.0365

Lakeland,0.0012227046854670575,0.8846327183233267,-81.9549 28.0555

WestCovina,0.00509460285611274,0.8897273211794394,-117.9099 34.0559

Boulder,0.0032977756180145156,0.8930250967974539,-105.2519 40.0270

DalyCity,0.010598733403351464,0.9036238302008054,-122.4650 37.7009

SantaMaria,0.003527032746539589,0.9071508629473449,-120.4438 34.9332

Hillsboro,0.0031821673224334958,0.9103330302697784,-122.9357 45.5280

SandySprings,0.0021220980358346527,0.912455128305613,-84.3687 33.9315

Norwalk,0.008280689103820169,0.9207358174094332,-118.0835 33.9076

JurupaValley,0.0018262191776527205,0.9225620365870859,-117.4676 34.0026

Lewisville,0.0021573683633000487,0.924719404950386,-96.9818 33.0466

Greeley,0.0016459486150518083,0.9263653535654378,-104.7697 40.4153

Davie,0.002208314391861176,0.928573667957299,-80.2850 26.0791

GreenBay,0.001751759597447996,0.930325427554747,-87.9842 44.5207

Tyler,0.0014010157854310035,0.931726443340178,-95.3059 32.3173

LeagueCity,0.001506826767827191,0.9332332701080052,-95.1091 29.4901

Burbank,0.004542034392488204,0.9377753045004934,-118.3264 34.1901

SanMateo,0.006499537566817676,0.944274842067311,-122.3106 37.5603

WichitaFalls,0.0010972990767012054,0.9453721411440122,-98.5259 33.9067

ElCajon,0.005413995265938269,0.9507861364099505,-116.9604 32.8017

Rialto,0.003505478657532958,0.9542916150674834,-117.3883 34.1118

Lakewood,0.0030861536532221403,0.9573777687207056,-74.2004 40.0771

Edison,0.0025649365917890677,0.9599427053124946,-74.3494 40.5040

Davenport,0.0012344614612888561,0.9611771667737834,-90.6040 41.5541

SouthBend,0.00185953004248115,0.9630366968162646,-86.2690 41.6769

Woodbridge,0.0032918972301036165,0.9663285940463682,-74.2927 40.5607

LasCruces,0.00100128540748985,0.9673298794538581,-106.7897 32.3264

Vista,0.004112912074992554,0.9714427915288506,-117.2386 33.1895

Renton,0.0032644647531860863,0.9747072562820367,-122.1920 47.4761

Sparks,0.002116219647923753,0.9768234759299604,-119.7356 39.5544

Clinton,0.002704058439013685,0.9795275343689741,-82.9170 42.5903

Allen,0.0028098694214098727,0.982337403790384,-96.6631 33.0997

Tuscaloosa,0.0010581098239618766,0.983395513614346,-87.5346 33.2065

SanAngelo,0.0012716912513912185,0.9846672048657372,-100.4505 31.4411

Vacaville,0.0026100042324392956,0.9872772090981765,-121.9728 38.3539

Delaware City,0.0008719608734500651,0.9881491699716266,-75.5888 39.5778

Wilmington,0.004955481008888122,0.9931046509805147,-75.5467 39.7458

Portland,0.0007250011756775821,0.9938296521561922,-70.2667 43.6667

Burlington,0.003097910429043939,0.9969275625852362,-73.2119 44.4758

Charleston,0.0012325019986518897,0.9981600645838881,-81.6333 38.3472

Cheyenne,0.0018399354161114856,0.9999999999999996,-104.8019 41.1455
